SearchBayesianSkopt: Resuming 'IALSRecommender' Failed, no such file exists.
SearchBayesianSkopt: New best config found. Config 0: {'num_factors': 44, 'epochs': 70, 'confidence_scaling': 'linear', 'alpha': 0.08875472111128377, 'epsilon': 0.5664828581434084, 'reg': 0.0003796823554974192} - results: PRECISION: 0.2232664, PRECISION_RECALL_MIN_DEN: 0.2248967, RECALL: 0.0497159, MAP: 0.1072479, MAP_MIN_DEN: 0.1079551, MRR: 0.4435837, NDCG: 0.2302303, F1: 0.0813232, HIT_RATE: 0.8922445, ARHR_ALL_HITS: 0.6875216, NOVELTY: 0.0055473, AVERAGE_POPULARITY: 0.5028097, DIVERSITY_MEAN_INTER_LIST: 0.9423831, DIVERSITY_HERFINDAHL: 0.9942314, COVERAGE_ITEM: 0.0420843, COVERAGE_ITEM_CORRECT: 0.0342212, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.8917216, DIVERSITY_GINI: 0.0104815, SHANNON_ENTROPY: 7.9865993, RATIO_DIVERSITY_HERFINDAHL: 0.9946039, RATIO_DIVERSITY_GINI: 0.0402323, RATIO_SHANNON_ENTROPY: 0.6415000, RATIO_AVERAGE_POPULARITY: 2.5344038, RATIO_NOVELTY: 0.0326780, 
SearchBayesianSkopt: Config 84 is suboptimal. Config: {'num_factors': 36, 'epochs': 135, 'confidence_scaling': 'log', 'alpha': 0.03128947676252694, 'epsilon': 0.001, 'reg': 0.01} - results: PRECISION: 0.2303108, PRECISION_RECALL_MIN_DEN: 0.2320126, RECALL: 0.0517830, MAP: 0.1111517, MAP_MIN_DEN: 0.1119491, MRR: 0.4517129, NDCG: 0.2369903, F1: 0.0845547, HIT_RATE: 0.9025070, ARHR_ALL_HITS: 0.7059958, NOVELTY: 0.0055183, AVERAGE_POPULARITY: 0.5265740, DIVERSITY_MEAN_INTER_LIST: 0.9312701, DIVERSITY_HERFINDAHL: 0.9931202, COVERAGE_ITEM: 0.0420289, COVERAGE_ITEM_CORRECT: 0.0343873, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.9019780, DIVERSITY_GINI: 0.0098940, SHANNON_ENTROPY: 7.8706503, RATIO_DIVERSITY_HERFINDAHL: 0.9934923, RATIO_DIVERSITY_GINI: 0.0379774, RATIO_SHANNON_ENTROPY: 0.6321867, RATIO_AVERAGE_POPULARITY: 2.6541872, RATIO_NOVELTY: 0.0325072, 
SearchBayesianSkopt: Config 85 is suboptimal. Config: {'num_factors': 143, 'epochs': 20, 'confidence_scaling': 'log', 'alpha': 0.001, 'epsilon': 0.001, 'reg': 0.01} - results: PRECISION: 0.1848776, PRECISION_RECALL_MIN_DEN: 0.1859977, RECALL: 0.0394614, MAP: 0.0865591, MAP_MIN_DEN: 0.0870190, MRR: 0.4008263, NDCG: 0.1935069, F1: 0.0650402, HIT_RATE: 0.8303035, ARHR_ALL_HITS: 0.5867543, NOVELTY: 0.0058797, AVERAGE_POPULARITY: 0.3268994, DIVERSITY_MEAN_INTER_LIST: 0.9706998, DIVERSITY_HERFINDAHL: 0.9970629, COVERAGE_ITEM: 0.0575890, COVERAGE_ITEM_CORRECT: 0.0470126, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.8298168, DIVERSITY_GINI: 0.0182852, SHANNON_ENTROPY: 8.7993622, RATIO_DIVERSITY_HERFINDAHL: 0.9974364, RATIO_DIVERSITY_GINI: 0.0701860, RATIO_SHANNON_ENTROPY: 0.7067828, RATIO_AVERAGE_POPULARITY: 1.6477307, RATIO_NOVELTY: 0.0346358, 
SearchBayesianSkopt: Config 86 is suboptimal. Config: {'num_factors': 32, 'epochs': 75, 'confidence_scaling': 'linear', 'alpha': 1.22196062894405, 'epsilon': 10.0, 'reg': 0.01} - results: PRECISION: 0.2313370, PRECISION_RECALL_MIN_DEN: 0.2330523, RECALL: 0.0523302, MAP: 0.1117348, MAP_MIN_DEN: 0.1124780, MRR: 0.4534433, NDCG: 0.2379791, F1: 0.0853529, HIT_RATE: 0.9034599, ARHR_ALL_HITS: 0.7088770, NOVELTY: 0.0055639, AVERAGE_POPULARITY: 0.5125632, DIVERSITY_MEAN_INTER_LIST: 0.9310438, DIVERSITY_HERFINDAHL: 0.9930976, COVERAGE_ITEM: 0.0511102, COVERAGE_ITEM_CORRECT: 0.0410875, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.9029304, DIVERSITY_GINI: 0.0117292, SHANNON_ENTROPY: 8.0594591, RATIO_DIVERSITY_HERFINDAHL: 0.9934696, RATIO_DIVERSITY_GINI: 0.0450216, RATIO_SHANNON_ENTROPY: 0.6473522, RATIO_AVERAGE_POPULARITY: 2.5835662, RATIO_NOVELTY: 0.0327755, 
SearchBayesianSkopt: Config 87 is suboptimal. Config: {'num_factors': 37, 'epochs': 10, 'confidence_scaling': 'log', 'alpha': 0.39828985247093474, 'epsilon': 0.001, 'reg': 0.01} - results: PRECISION: 0.2297977, PRECISION_RECALL_MIN_DEN: 0.2315543, RECALL: 0.0522567, MAP: 0.1108180, MAP_MIN_DEN: 0.1116021, MRR: 0.4522706, NDCG: 0.2366644, F1: 0.0851500, HIT_RATE: 0.9035332, ARHR_ALL_HITS: 0.7054297, NOVELTY: 0.0056305, AVERAGE_POPULARITY: 0.4831572, DIVERSITY_MEAN_INTER_LIST: 0.9416909, DIVERSITY_HERFINDAHL: 0.9941622, COVERAGE_ITEM: 0.0664489, COVERAGE_ITEM_CORRECT: 0.0519409, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.9030037, DIVERSITY_GINI: 0.0150562, SHANNON_ENTROPY: 8.3943507, RATIO_DIVERSITY_HERFINDAHL: 0.9945346, RATIO_DIVERSITY_GINI: 0.0577918, RATIO_SHANNON_ENTROPY: 0.6742514, RATIO_AVERAGE_POPULARITY: 2.4353455, RATIO_NOVELTY: 0.0331682, 
SearchBayesianSkopt: Config 88 is suboptimal. Config: {'num_factors': 32, 'epochs': 65, 'confidence_scaling': 'linear', 'alpha': 0.001, 'epsilon': 0.001, 'reg': 0.01} - results: PRECISION: 0.2283316, PRECISION_RECALL_MIN_DEN: 0.2300026, RECALL: 0.0510874, MAP: 0.1097662, MAP_MIN_DEN: 0.1105325, MRR: 0.4478710, NDCG: 0.2348337, F1: 0.0834937, HIT_RATE: 0.9006744, ARHR_ALL_HITS: 0.6992153, NOVELTY: 0.0054952, AVERAGE_POPULARITY: 0.5371586, DIVERSITY_MEAN_INTER_LIST: 0.9260910, DIVERSITY_HERFINDAHL: 0.9926023, COVERAGE_ITEM: 0.0369899, COVERAGE_ITEM_CORRECT: 0.0298466, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.9001465, DIVERSITY_GINI: 0.0089163, SHANNON_ENTROPY: 7.7287910, RATIO_DIVERSITY_HERFINDAHL: 0.9929742, RATIO_DIVERSITY_GINI: 0.0342246, RATIO_SHANNON_ENTROPY: 0.6207923, RATIO_AVERAGE_POPULARITY: 2.7075388, RATIO_NOVELTY: 0.0323708, 
SearchBayesianSkopt: Config 89 is suboptimal. Config: {'num_factors': 138, 'epochs': 70, 'confidence_scaling': 'linear', 'alpha': 0.028126484611487212, 'epsilon': 8.055029130903431, 'reg': 2.3412490098685694e-05} - results: PRECISION: 0.1865342, PRECISION_RECALL_MIN_DEN: 0.1875862, RECALL: 0.0396899, MAP: 0.0867469, MAP_MIN_DEN: 0.0871888, MRR: 0.4002946, NDCG: 0.1944348, F1: 0.0654530, HIT_RATE: 0.8319161, ARHR_ALL_HITS: 0.5874686, NOVELTY: 0.0058697, AVERAGE_POPULARITY: 0.3313313, DIVERSITY_MEAN_INTER_LIST: 0.9702630, DIVERSITY_HERFINDAHL: 0.9970192, COVERAGE_ITEM: 0.0573675, COVERAGE_ITEM_CORRECT: 0.0472341, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.8314286, DIVERSITY_GINI: 0.0180720, SHANNON_ENTROPY: 8.7831435, RATIO_DIVERSITY_HERFINDAHL: 0.9973927, RATIO_DIVERSITY_GINI: 0.0693678, RATIO_SHANNON_ENTROPY: 0.7054801, RATIO_AVERAGE_POPULARITY: 1.6700699, RATIO_NOVELTY: 0.0345769, 
SearchBayesianSkopt: Config 90 is suboptimal. Config: {'num_factors': 12, 'epochs': 15, 'confidence_scaling': 'linear', 'alpha': 0.0057461405363978145, 'epsilon': 0.001, 'reg': 0.01} - results: PRECISION: 0.2238895, PRECISION_RECALL_MIN_DEN: 0.2253197, RECALL: 0.0489667, MAP: 0.1086026, MAP_MIN_DEN: 0.1092797, MRR: 0.4483920, NDCG: 0.2317479, F1: 0.0803583, HIT_RATE: 0.8918047, ARHR_ALL_HITS: 0.6945986, NOVELTY: 0.0053827, AVERAGE_POPULARITY: 0.6047350, DIVERSITY_MEAN_INTER_LIST: 0.8673427, DIVERSITY_HERFINDAHL: 0.9867279, COVERAGE_ITEM: 0.0240323, COVERAGE_ITEM_CORRECT: 0.0204330, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.8912821, DIVERSITY_GINI: 0.0053639, SHANNON_ENTROPY: 6.9622927, RATIO_DIVERSITY_HERFINDAHL: 0.9870976, RATIO_DIVERSITY_GINI: 0.0205890, RATIO_SHANNON_ENTROPY: 0.5592256, RATIO_AVERAGE_POPULARITY: 3.0481565, RATIO_NOVELTY: 0.0317083, 
SearchBayesianSkopt: Config 91 is suboptimal. Config: {'num_factors': 200, 'epochs': 95, 'confidence_scaling': 'log', 'alpha': 0.05450229640760584, 'epsilon': 0.0013424649521876335, 'reg': 0.003750059157999327} - results: PRECISION: 0.1802961, PRECISION_RECALL_MIN_DEN: 0.1814662, RECALL: 0.0391439, MAP: 0.0831468, MAP_MIN_DEN: 0.0835665, MRR: 0.3929775, NDCG: 0.1883531, F1: 0.0643228, HIT_RATE: 0.8292772, ARHR_ALL_HITS: 0.5698659, NOVELTY: 0.0059931, AVERAGE_POPULARITY: 0.2895261, DIVERSITY_MEAN_INTER_LIST: 0.9795230, DIVERSITY_HERFINDAHL: 0.9979451, COVERAGE_ITEM: 0.0773576, COVERAGE_ITEM_CORRECT: 0.0616313, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.8287912, DIVERSITY_GINI: 0.0258452, SHANNON_ENTROPY: 9.2964045, RATIO_DIVERSITY_HERFINDAHL: 0.9983190, RATIO_DIVERSITY_GINI: 0.0992047, RATIO_SHANNON_ENTROPY: 0.7467062, RATIO_AVERAGE_POPULARITY: 1.4593516, RATIO_NOVELTY: 0.0353040, 
SearchBayesianSkopt: Config 92 is suboptimal. Config: {'num_factors': 1, 'epochs': 5, 'confidence_scaling': 'log', 'alpha': 49.99999999999999, 'epsilon': 10.0, 'reg': 0.01} - results: PRECISION: 0.1861164, PRECISION_RECALL_MIN_DEN: 0.1873726, RECALL: 0.0388966, MAP: 0.0909910, MAP_MIN_DEN: 0.0916223, MRR: 0.4250598, NDCG: 0.1997688, F1: 0.0643456, HIT_RATE: 0.8300103, ARHR_ALL_HITS: 0.6182040, NOVELTY: 0.0051388, AVERAGE_POPULARITY: 0.7651357, DIVERSITY_MEAN_INTER_LIST: 0.5039631, DIVERSITY_HERFINDAHL: 0.9503926, COVERAGE_ITEM: 0.0021042, COVERAGE_ITEM_CORRECT: 0.0019381, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.8295238, DIVERSITY_GINI: 0.0010687, SHANNON_ENTROPY: 4.4634611, RATIO_DIVERSITY_HERFINDAHL: 0.9507487, RATIO_DIVERSITY_GINI: 0.0041023, RATIO_SHANNON_ENTROPY: 0.3585143, RATIO_AVERAGE_POPULARITY: 3.8566534, RATIO_NOVELTY: 0.0302719, 
SearchBayesianSkopt: Config 93 is suboptimal. Config: {'num_factors': 42, 'epochs': 85, 'confidence_scaling': 'log', 'alpha': 0.01584955888543936, 'epsilon': 10.0, 'reg': 0.01} - results: PRECISION: 0.2228119, PRECISION_RECALL_MIN_DEN: 0.2244684, RECALL: 0.0495171, MAP: 0.1068822, MAP_MIN_DEN: 0.1076104, MRR: 0.4409926, NDCG: 0.2295307, F1: 0.0810270, HIT_RATE: 0.8913649, ARHR_ALL_HITS: 0.6847026, NOVELTY: 0.0055408, AVERAGE_POPULARITY: 0.5056550, DIVERSITY_MEAN_INTER_LIST: 0.9406917, DIVERSITY_HERFINDAHL: 0.9940623, COVERAGE_ITEM: 0.0400354, COVERAGE_ITEM_CORRECT: 0.0329476, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.8908425, DIVERSITY_GINI: 0.0101051, SHANNON_ENTROPY: 7.9353222, RATIO_DIVERSITY_HERFINDAHL: 0.9944347, RATIO_DIVERSITY_GINI: 0.0387874, RATIO_SHANNON_ENTROPY: 0.6373813, RATIO_AVERAGE_POPULARITY: 2.5487454, RATIO_NOVELTY: 0.0326399, 
SearchBayesianSkopt: Config 94 is suboptimal. Config: {'num_factors': 30, 'epochs': 25, 'confidence_scaling': 'log', 'alpha': 0.0020953035411065864, 'epsilon': 0.001, 'reg': 0.01} - results: PRECISION: 0.2288008, PRECISION_RECALL_MIN_DEN: 0.2304870, RECALL: 0.0512498, MAP: 0.1105911, MAP_MIN_DEN: 0.1113280, MRR: 0.4510979, NDCG: 0.2358752, F1: 0.0837419, HIT_RATE: 0.9017006, ARHR_ALL_HITS: 0.7040677, NOVELTY: 0.0054889, AVERAGE_POPULARITY: 0.5432899, DIVERSITY_MEAN_INTER_LIST: 0.9212645, DIVERSITY_HERFINDAHL: 0.9921197, COVERAGE_ITEM: 0.0365469, COVERAGE_ITEM_CORRECT: 0.0295697, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.9011722, DIVERSITY_GINI: 0.0087386, SHANNON_ENTROPY: 7.6862602, RATIO_DIVERSITY_HERFINDAHL: 0.9924914, RATIO_DIVERSITY_GINI: 0.0335425, RATIO_SHANNON_ENTROPY: 0.6173761, RATIO_AVERAGE_POPULARITY: 2.7384436, RATIO_NOVELTY: 0.0323342, 
SearchBayesianSkopt: Config 95 is suboptimal. Config: {'num_factors': 37, 'epochs': 10, 'confidence_scaling': 'log', 'alpha': 0.9388168643149087, 'epsilon': 0.001, 'reg': 0.01} - results: PRECISION: 0.2228925, PRECISION_RECALL_MIN_DEN: 0.2246011, RECALL: 0.0509150, MAP: 0.1062070, MAP_MIN_DEN: 0.1069291, MRR: 0.4409261, NDCG: 0.2292732, F1: 0.0828946, HIT_RATE: 0.8956898, ARHR_ALL_HITS: 0.6827143, NOVELTY: 0.0057420, AVERAGE_POPULARITY: 0.4399028, DIVERSITY_MEAN_INTER_LIST: 0.9524208, DIVERSITY_HERFINDAHL: 0.9952351, COVERAGE_ITEM: 0.0972922, COVERAGE_ITEM_CORRECT: 0.0715433, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.8951648, DIVERSITY_GINI: 0.0216386, SHANNON_ENTROPY: 8.8653048, RATIO_DIVERSITY_HERFINDAHL: 0.9956080, RATIO_DIVERSITY_GINI: 0.0830580, RATIO_SHANNON_ENTROPY: 0.7120794, RATIO_AVERAGE_POPULARITY: 2.2173226, RATIO_NOVELTY: 0.0338247, 
SearchBayesianSkopt: Config 96 is suboptimal. Config: {'num_factors': 200, 'epochs': 30, 'confidence_scaling': 'linear', 'alpha': 0.6396633522659387, 'epsilon': 0.001, 'reg': 0.008668241875680296} - results: PRECISION: 0.1831330, PRECISION_RECALL_MIN_DEN: 0.1844349, RECALL: 0.0401902, MAP: 0.0843405, MAP_MIN_DEN: 0.0848304, MRR: 0.3953949, NDCG: 0.1908489, F1: 0.0659148, HIT_RATE: 0.8359478, ARHR_ALL_HITS: 0.5759403, NOVELTY: 0.0059687, AVERAGE_POPULARITY: 0.3032980, DIVERSITY_MEAN_INTER_LIST: 0.9808941, DIVERSITY_HERFINDAHL: 0.9980822, COVERAGE_ITEM: 0.0830057, COVERAGE_ITEM_CORRECT: 0.0657844, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.8354579, DIVERSITY_GINI: 0.0276586, SHANNON_ENTROPY: 9.3941964, RATIO_DIVERSITY_HERFINDAHL: 0.9984561, RATIO_DIVERSITY_GINI: 0.1061652, RATIO_SHANNON_ENTROPY: 0.7545611, RATIO_AVERAGE_POPULARITY: 1.5287684, RATIO_NOVELTY: 0.0351602, 
SearchBayesianSkopt: Config 97 is suboptimal. Config: {'num_factors': 38, 'epochs': 10, 'confidence_scaling': 'log', 'alpha': 0.1115340709118032, 'epsilon': 0.001, 'reg': 0.01} - results: PRECISION: 0.2311904, PRECISION_RECALL_MIN_DEN: 0.2330328, RECALL: 0.0525617, MAP: 0.1116417, MAP_MIN_DEN: 0.1125017, MRR: 0.4509315, NDCG: 0.2377451, F1: 0.0856506, HIT_RATE: 0.9035332, ARHR_ALL_HITS: 0.7072285, NOVELTY: 0.0055493, AVERAGE_POPULARITY: 0.5155687, DIVERSITY_MEAN_INTER_LIST: 0.9339933, DIVERSITY_HERFINDAHL: 0.9933925, COVERAGE_ITEM: 0.0485077, COVERAGE_ITEM_CORRECT: 0.0395371, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.9030037, DIVERSITY_GINI: 0.0113075, SHANNON_ENTROPY: 8.0342051, RATIO_DIVERSITY_HERFINDAHL: 0.9937646, RATIO_DIVERSITY_GINI: 0.0434029, RATIO_SHANNON_ENTROPY: 0.6453238, RATIO_AVERAGE_POPULARITY: 2.5987151, RATIO_NOVELTY: 0.0326895, 
SearchBayesianSkopt: Config 98 is suboptimal. Config: {'num_factors': 158, 'epochs': 20, 'confidence_scaling': 'log', 'alpha': 0.011378771344615592, 'epsilon': 10.0, 'reg': 0.0011196372932467786} - results: PRECISION: 0.1809999, PRECISION_RECALL_MIN_DEN: 0.1819396, RECALL: 0.0382671, MAP: 0.0844295, MAP_MIN_DEN: 0.0848748, MRR: 0.3969281, NDCG: 0.1898481, F1: 0.0631772, HIT_RATE: 0.8259786, ARHR_ALL_HITS: 0.5768476, NOVELTY: 0.0059179, AVERAGE_POPULARITY: 0.3113332, DIVERSITY_MEAN_INTER_LIST: 0.9719464, DIVERSITY_HERFINDAHL: 0.9971875, COVERAGE_ITEM: 0.0609115, COVERAGE_ITEM_CORRECT: 0.0491722, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.8254945, DIVERSITY_GINI: 0.0191019, SHANNON_ENTROPY: 8.8629769, RATIO_DIVERSITY_HERFINDAHL: 0.9975611, RATIO_DIVERSITY_GINI: 0.0733212, RATIO_SHANNON_ENTROPY: 0.7118924, RATIO_AVERAGE_POPULARITY: 1.5692697, RATIO_NOVELTY: 0.0348609, 
SearchBayesianSkopt: New best config found. Config 99: {'num_factors': 22, 'epochs': 25, 'confidence_scaling': 'log', 'alpha': 0.012078910890083294, 'epsilon': 0.027404956777277757, 'reg': 0.0035138350828053423} - results: PRECISION: 0.2305747, PRECISION_RECALL_MIN_DEN: 0.2322217, RECALL: 0.0513964, MAP: 0.1123179, MAP_MIN_DEN: 0.1130532, MRR: 0.4549499, NDCG: 0.2380397, F1: 0.0840563, HIT_RATE: 0.9016273, ARHR_ALL_HITS: 0.7115757, NOVELTY: 0.0054612, AVERAGE_POPULARITY: 0.5630014, DIVERSITY_MEAN_INTER_LIST: 0.9028361, DIVERSITY_HERFINDAHL: 0.9902770, COVERAGE_ITEM: 0.0328922, COVERAGE_ITEM_CORRECT: 0.0271887, COVERAGE_USER: 0.9994139, COVERAGE_USER_CORRECT: 0.9010989, DIVERSITY_GINI: 0.0076862, SHANNON_ENTROPY: 7.4703652, RATIO_DIVERSITY_HERFINDAHL: 0.9906480, RATIO_DIVERSITY_GINI: 0.0295030, RATIO_SHANNON_ENTROPY: 0.6000350, RATIO_AVERAGE_POPULARITY: 2.8377988, RATIO_NOVELTY: 0.0321706, 
SearchBayesianSkopt: Config evaluated with evaluator_test. Config: {'num_factors': 22, 'epochs': 25, 'confidence_scaling': 'log', 'alpha': 0.012078910890083294, 'epsilon': 0.027404956777277757, 'reg': 0.0035138350828053423} - results:
CUTOFF: 10 - PRECISION: 0.2898834, PRECISION_RECALL_MIN_DEN: 0.2911312, RECALL: 0.0518993, MAP: 0.1547536, MAP_MIN_DEN: 0.1553471, MRR: 0.5325525, NDCG: 0.2999322, F1: 0.0880369, HIT_RATE: 0.9409134, ARHR_ALL_HITS: 0.9011389, NOVELTY: 0.0054611, AVERAGE_POPULARITY: 0.5630465, DIVERSITY_MEAN_INTER_LIST: 0.9028012, DIVERSITY_HERFINDAHL: 0.9902735, COVERAGE_ITEM: 0.0327814, COVERAGE_ITEM_CORRECT: 0.0284623, COVERAGE_USER: 0.9993407, COVERAGE_USER_CORRECT: 0.9402930, DIVERSITY_GINI: 0.0076819, SHANNON_ENTROPY: 7.4695639, RATIO_DIVERSITY_HERFINDAHL: 0.9906445, RATIO_DIVERSITY_GINI: 0.0294862, RATIO_SHANNON_ENTROPY: 0.5999707, RATIO_AVERAGE_POPULARITY: 2.8380263, RATIO_NOVELTY: 0.0321702, 

SearchBayesianSkopt: Search complete. Best config is 99: {'num_factors': 22, 'epochs': 25, 'confidence_scaling': 'log', 'alpha': 0.012078910890083294, 'epsilon': 0.027404956777277757, 'reg': 0.0035138350828053423}
SearchBayesianSkopt: Best config evaluated with evaluator_test with constructor data for final test. Config: {'num_factors': 22, 'epochs': 25, 'confidence_scaling': 'log', 'alpha': 0.012078910890083294, 'epsilon': 0.027404956777277757, 'reg': 0.0035138350828053423} - results:
CUTOFF: 10 - PRECISION: 0.3761015, PRECISION_RECALL_MIN_DEN: 0.3775228, RECALL: 0.0649762, MAP: 0.2315323, MAP_MIN_DEN: 0.2322066, MRR: 0.6336847, NDCG: 0.3927079, F1: 0.1108089, HIT_RATE: 0.9612199, ARHR_ALL_HITS: 1.1901173, NOVELTY: 0.0054897, AVERAGE_POPULARITY: 0.5495145, DIVERSITY_MEAN_INTER_LIST: 0.9133592, DIVERSITY_HERFINDAHL: 0.9913292, COVERAGE_ITEM: 0.0389833, COVERAGE_ITEM_CORRECT: 0.0347195, COVERAGE_USER: 0.9993407, COVERAGE_USER_CORRECT: 0.9605861, DIVERSITY_GINI: 0.0087871, SHANNON_ENTROPY: 7.6568217, RATIO_DIVERSITY_HERFINDAHL: 0.9917026, RATIO_DIVERSITY_GINI: 0.0340389, RATIO_SHANNON_ENTROPY: 0.6155562, RATIO_AVERAGE_POPULARITY: 2.7633945, RATIO_NOVELTY: 0.0259850, 

